Block Name,Row ID,avg(alphat),avg(DR),avg(epsilon),avg(k),avg(nut),avg(p),avg(p_rgh),avg(PMV),avg(PPD),avg(qr),avg(T),avg(Top),avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(wallHeatFlux),avg(X),avg(Y),avg(Z),max(alphat),max(DR),max(epsilon),max(k),max(nut),max(p),max(p_rgh),max(PMV),max(PPD),max(qr),max(T),max(Top),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(wallHeatFlux),max(X),max(Y),max(Z),med(alphat),med(DR),med(epsilon),med(k),med(nut),med(p),med(p_rgh),med(PMV),med(PPD),med(qr),med(T),med(Top),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(wallHeatFlux),med(X),med(Y),med(Z),min(alphat),min(DR),min(epsilon),min(k),min(nut),min(p),min(p_rgh),min(PMV),min(PPD),min(qr),min(T),min(Top),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(wallHeatFlux),min(X),min(Y),min(Z),N,q1(alphat),q1(DR),q1(epsilon),q1(k),q1(nut),q1(p),q1(p_rgh),q1(PMV),q1(PPD),q1(qr),q1(T),q1(Top),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(wallHeatFlux),q1(X),q1(Y),q1(Z),q3(alphat),q3(DR),q3(epsilon),q3(k),q3(nut),q3(p),q3(p_rgh),q3(PMV),q3(PPD),q3(qr),q3(T),q3(Top),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(wallHeatFlux),q3(X),q3(Y),q3(Z),std(alphat),std(DR),std(epsilon),std(k),std(nut),std(p),std(p_rgh),std(PMV),std(PPD),std(qr),std(T),std(Top),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(wallHeatFlux),std(X),std(Y),std(Z),sum(alphat),sum(DR),sum(epsilon),sum(k),sum(nut),sum(p),sum(p_rgh),sum(PMV),sum(PPD),sum(qr),sum(T),sum(Top),sum(U (0)),sum(U (1)),sum(U (2)),sum(U (Magnitude)),sum(wallHeatFlux),sum(X),sum(Y),sum(Z),Time,vtkValidPointMask
stats,65,0.120163,44.103,0.0186795,0.0652292,0.101523,7.87475e+06,7.87591e+06,-51.3643,1274.31,-2.8643,23084.9,23019.8,0.00567744,0.0228307,0.0317077,0.0394823,2.0106,-2.83617e-08,-0.00171766,1.30055,0.120163,44.103,0.0186795,0.0652292,0.101523,7.87475e+06,7.87591e+06,-51.3643,1274.31,-2.8643,23084.9,23019.8,0.00567744,0.0228307,0.0317077,0.0394823,2.0106,-2.83617e-08,-0.00171766,1.30055,0.120163,44.103,0.0186795,0.0652292,0.101523,7.87475e+06,7.87591e+06,-51.3643,1274.31,-2.8643,23084.9,23019.8,0.00567744,0.0228307,0.0317077,0.0394823,2.0106,-2.83617e-08,-0.00171766,1.30055,0.120163,44.103,0.0186795,0.0652292,0.101523,7.87475e+06,7.87591e+06,-51.3643,1274.31,-2.8643,23084.9,23019.8,0.00567744,0.0228307,0.0317077,0.0394823,2.0106,-2.83617e-08,-0.00171766,1.30055,1,0.120163,44.103,0.0186795,0.0652292,0.101523,7.87475e+06,7.87591e+06,-51.3643,1274.31,-2.8643,23084.9,23019.8,0.00567744,0.0228307,0.0317077,0.0394823,2.0106,-2.83617e-08,-0.00171766,1.30055,0.120163,44.103,0.0186795,0.0652292,0.101523,7.87475e+06,7.87591e+06,-51.3643,1274.31,-2.8643,23084.9,23019.8,0.00567744,0.0228307,0.0317077,0.0394823,2.0106,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120163,44.103,0.0186795,0.0652292,0.101523,7.87475e+06,7.87591e+06,-51.3643,1274.31,-2.8643,23084.9,23019.8,0.00567744,0.0228307,0.0317077,0.0394823,2.0106,-2.83617e-08,-0.00171766,1.30055,6600,1
stats,66,0.116976,44.2519,0.0186792,0.0647586,0.0988442,7.87423e+06,7.87542e+06,-52.1692,1303.02,-2.93411,23083.5,23017.1,-0.00369483,0.0159133,0.0305547,0.0346478,2.09587,-2.83617e-08,-0.00171766,1.30055,0.116976,44.2519,0.0186792,0.0647586,0.0988442,7.87423e+06,7.87542e+06,-52.1692,1303.02,-2.93411,23083.5,23017.1,-0.00369483,0.0159133,0.0305547,0.0346478,2.09587,-2.83617e-08,-0.00171766,1.30055,0.116976,44.2519,0.0186792,0.0647586,0.0988442,7.87423e+06,7.87542e+06,-52.1692,1303.02,-2.93411,23083.5,23017.1,-0.00369483,0.0159133,0.0305547,0.0346478,2.09587,-2.83617e-08,-0.00171766,1.30055,0.116976,44.2519,0.0186792,0.0647586,0.0988442,7.87423e+06,7.87542e+06,-52.1692,1303.02,-2.93411,23083.5,23017.1,-0.00369483,0.0159133,0.0305547,0.0346478,2.09587,-2.83617e-08,-0.00171766,1.30055,1,0.116976,44.2519,0.0186792,0.0647586,0.0988442,7.87423e+06,7.87542e+06,-52.1692,1303.02,-2.93411,23083.5,23017.1,-0.00369483,0.0159133,0.0305547,0.0346478,2.09587,-2.83617e-08,-0.00171766,1.30055,0.116976,44.2519,0.0186792,0.0647586,0.0988442,7.87423e+06,7.87542e+06,-52.1692,1303.02,-2.93411,23083.5,23017.1,-0.00369483,0.0159133,0.0305547,0.0346478,2.09587,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116976,44.2519,0.0186792,0.0647586,0.0988442,7.87423e+06,7.87542e+06,-52.1692,1303.02,-2.93411,23083.5,23017.1,-0.00369483,0.0159133,0.0305547,0.0346478,2.09587,-2.83617e-08,-0.00171766,1.30055,6700,1
stats,67,0.120225,44.4363,0.0188159,0.0661643,0.101575,7.87405e+06,7.87521e+06,-51.5735,1282.66,-2.87744,23082.9,23019.4,-0.0208674,0.0151816,0.0316915,0.040869,2.02243,-2.83617e-08,-0.00171766,1.30055,0.120225,44.4363,0.0188159,0.0661643,0.101575,7.87405e+06,7.87521e+06,-51.5735,1282.66,-2.87744,23082.9,23019.4,-0.0208674,0.0151816,0.0316915,0.040869,2.02243,-2.83617e-08,-0.00171766,1.30055,0.120225,44.4363,0.0188159,0.0661643,0.101575,7.87405e+06,7.87521e+06,-51.5735,1282.66,-2.87744,23082.9,23019.4,-0.0208674,0.0151816,0.0316915,0.040869,2.02243,-2.83617e-08,-0.00171766,1.30055,0.120225,44.4363,0.0188159,0.0661643,0.101575,7.87405e+06,7.87521e+06,-51.5735,1282.66,-2.87744,23082.9,23019.4,-0.0208674,0.0151816,0.0316915,0.040869,2.02243,-2.83617e-08,-0.00171766,1.30055,1,0.120225,44.4363,0.0188159,0.0661643,0.101575,7.87405e+06,7.87521e+06,-51.5735,1282.66,-2.87744,23082.9,23019.4,-0.0208674,0.0151816,0.0316915,0.040869,2.02243,-2.83617e-08,-0.00171766,1.30055,0.120225,44.4363,0.0188159,0.0661643,0.101575,7.87405e+06,7.87521e+06,-51.5735,1282.66,-2.87744,23082.9,23019.4,-0.0208674,0.0151816,0.0316915,0.040869,2.02243,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120225,44.4363,0.0188159,0.0661643,0.101575,7.87405e+06,7.87521e+06,-51.5735,1282.66,-2.87744,23082.9,23019.4,-0.0208674,0.0151816,0.0316915,0.040869,2.02243,-2.83617e-08,-0.00171766,1.30055,6800,1
stats,68,0.402207,36.8721,0.0282476,0.182121,0.339244,7.87505e+06,7.87622e+06,-45.5701,1063.1,-1.88412,23085.5,23040.9,-0.00251863,0.0107133,0.0262718,0.0284838,1.35345,-2.83617e-08,-0.00171766,1.30055,0.402207,36.8721,0.0282476,0.182121,0.339244,7.87505e+06,7.87622e+06,-45.5701,1063.1,-1.88412,23085.5,23040.9,-0.00251863,0.0107133,0.0262718,0.0284838,1.35345,-2.83617e-08,-0.00171766,1.30055,0.402207,36.8721,0.0282476,0.182121,0.339244,7.87505e+06,7.87622e+06,-45.5701,1063.1,-1.88412,23085.5,23040.9,-0.00251863,0.0107133,0.0262718,0.0284838,1.35345,-2.83617e-08,-0.00171766,1.30055,0.402207,36.8721,0.0282476,0.182121,0.339244,7.87505e+06,7.87622e+06,-45.5701,1063.1,-1.88412,23085.5,23040.9,-0.00251863,0.0107133,0.0262718,0.0284838,1.35345,-2.83617e-08,-0.00171766,1.30055,1,0.402207,36.8721,0.0282476,0.182121,0.339244,7.87505e+06,7.87622e+06,-45.5701,1063.1,-1.88412,23085.5,23040.9,-0.00251863,0.0107133,0.0262718,0.0284838,1.35345,-2.83617e-08,-0.00171766,1.30055,0.402207,36.8721,0.0282476,0.182121,0.339244,7.87505e+06,7.87622e+06,-45.5701,1063.1,-1.88412,23085.5,23040.9,-0.00251863,0.0107133,0.0262718,0.0284838,1.35345,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402207,36.8721,0.0282476,0.182121,0.339244,7.87505e+06,7.87622e+06,-45.5701,1063.1,-1.88412,23085.5,23040.9,-0.00251863,0.0107133,0.0262718,0.0284838,1.35345,-2.83617e-08,-0.00171766,1.30055,6900,1
stats,69,0.301931,44.1755,0.0235146,0.119079,0.25461,7.87472e+06,7.87591e+06,-47.2235,1089.6,-2.06147,23084.5,23035.1,-8.12882e-05,0.012143,0.0319796,0.0342075,1.63478,-2.83617e-08,-0.00171766,1.30055,0.301931,44.1755,0.0235146,0.119079,0.25461,7.87472e+06,7.87591e+06,-47.2235,1089.6,-2.06147,23084.5,23035.1,-8.12882e-05,0.012143,0.0319796,0.0342075,1.63478,-2.83617e-08,-0.00171766,1.30055,0.301931,44.1755,0.0235146,0.119079,0.25461,7.87472e+06,7.87591e+06,-47.2235,1089.6,-2.06147,23084.5,23035.1,-8.12882e-05,0.012143,0.0319796,0.0342075,1.63478,-2.83617e-08,-0.00171766,1.30055,0.301931,44.1755,0.0235146,0.119079,0.25461,7.87472e+06,7.87591e+06,-47.2235,1089.6,-2.06147,23084.5,23035.1,-8.12882e-05,0.012143,0.0319796,0.0342075,1.63478,-2.83617e-08,-0.00171766,1.30055,1,0.301931,44.1755,0.0235146,0.119079,0.25461,7.87472e+06,7.87591e+06,-47.2235,1089.6,-2.06147,23084.5,23035.1,-8.12882e-05,0.012143,0.0319796,0.0342075,1.63478,-2.83617e-08,-0.00171766,1.30055,0.301931,44.1755,0.0235146,0.119079,0.25461,7.87472e+06,7.87591e+06,-47.2235,1089.6,-2.06147,23084.5,23035.1,-8.12882e-05,0.012143,0.0319796,0.0342075,1.63478,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301931,44.1755,0.0235146,0.119079,0.25461,7.87472e+06,7.87591e+06,-47.2235,1089.6,-2.06147,23084.5,23035.1,-8.12882e-05,0.012143,0.0319796,0.0342075,1.63478,-2.83617e-08,-0.00171766,1.30055,7000,1
stats,70,0.216809,47.3141,0.0221168,0.0954916,0.182869,7.87357e+06,7.87474e+06,-49.3503,1153.56,-2.22786,23081.2,23027.8,-0.00130491,0.0104545,0.0322191,0.033898,1.83232,-2.83617e-08,-0.00171766,1.30055,0.216809,47.3141,0.0221168,0.0954916,0.182869,7.87357e+06,7.87474e+06,-49.3503,1153.56,-2.22786,23081.2,23027.8,-0.00130491,0.0104545,0.0322191,0.033898,1.83232,-2.83617e-08,-0.00171766,1.30055,0.216809,47.3141,0.0221168,0.0954916,0.182869,7.87357e+06,7.87474e+06,-49.3503,1153.56,-2.22786,23081.2,23027.8,-0.00130491,0.0104545,0.0322191,0.033898,1.83232,-2.83617e-08,-0.00171766,1.30055,0.216809,47.3141,0.0221168,0.0954916,0.182869,7.87357e+06,7.87474e+06,-49.3503,1153.56,-2.22786,23081.2,23027.8,-0.00130491,0.0104545,0.0322191,0.033898,1.83232,-2.83617e-08,-0.00171766,1.30055,1,0.216809,47.3141,0.0221168,0.0954916,0.182869,7.87357e+06,7.87474e+06,-49.3503,1153.56,-2.22786,23081.2,23027.8,-0.00130491,0.0104545,0.0322191,0.033898,1.83232,-2.83617e-08,-0.00171766,1.30055,0.216809,47.3141,0.0221168,0.0954916,0.182869,7.87357e+06,7.87474e+06,-49.3503,1153.56,-2.22786,23081.2,23027.8,-0.00130491,0.0104545,0.0322191,0.033898,1.83232,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216809,47.3141,0.0221168,0.0954916,0.182869,7.87357e+06,7.87474e+06,-49.3503,1153.56,-2.22786,23081.2,23027.8,-0.00130491,0.0104545,0.0322191,0.033898,1.83232,-2.83617e-08,-0.00171766,1.30055,7100,1
stats,71,0.164232,48.9084,0.0212563,0.0837307,0.138608,7.872e+06,7.87318e+06,-51.8894,1241.21,-2.47382,23076.7,23019.2,0.000141447,0.00884282,0.0282226,0.0295759,2.09515,-2.83617e-08,-0.00171766,1.30055,0.164232,48.9084,0.0212563,0.0837307,0.138608,7.872e+06,7.87318e+06,-51.8894,1241.21,-2.47382,23076.7,23019.2,0.000141447,0.00884282,0.0282226,0.0295759,2.09515,-2.83617e-08,-0.00171766,1.30055,0.164232,48.9084,0.0212563,0.0837307,0.138608,7.872e+06,7.87318e+06,-51.8894,1241.21,-2.47382,23076.7,23019.2,0.000141447,0.00884282,0.0282226,0.0295759,2.09515,-2.83617e-08,-0.00171766,1.30055,0.164232,48.9084,0.0212563,0.0837307,0.138608,7.872e+06,7.87318e+06,-51.8894,1241.21,-2.47382,23076.7,23019.2,0.000141447,0.00884282,0.0282226,0.0295759,2.09515,-2.83617e-08,-0.00171766,1.30055,1,0.164232,48.9084,0.0212563,0.0837307,0.138608,7.872e+06,7.87318e+06,-51.8894,1241.21,-2.47382,23076.7,23019.2,0.000141447,0.00884282,0.0282226,0.0295759,2.09515,-2.83617e-08,-0.00171766,1.30055,0.164232,48.9084,0.0212563,0.0837307,0.138608,7.872e+06,7.87318e+06,-51.8894,1241.21,-2.47382,23076.7,23019.2,0.000141447,0.00884282,0.0282226,0.0295759,2.09515,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164232,48.9084,0.0212563,0.0837307,0.138608,7.872e+06,7.87318e+06,-51.8894,1241.21,-2.47382,23076.7,23019.2,0.000141447,0.00884282,0.0282226,0.0295759,2.09515,-2.83617e-08,-0.00171766,1.30055,7200,1
stats,72,0.137579,50.0491,0.0209838,0.078156,0.116186,7.87137e+06,7.87256e+06,-53.3235,1298.66,-2.66349,23074.9,23014.2,0.00492391,0.00515299,0.0285728,0.0294483,2.27337,-2.83617e-08,-0.00171766,1.30055,0.137579,50.0491,0.0209838,0.078156,0.116186,7.87137e+06,7.87256e+06,-53.3235,1298.66,-2.66349,23074.9,23014.2,0.00492391,0.00515299,0.0285728,0.0294483,2.27337,-2.83617e-08,-0.00171766,1.30055,0.137579,50.0491,0.0209838,0.078156,0.116186,7.87137e+06,7.87256e+06,-53.3235,1298.66,-2.66349,23074.9,23014.2,0.00492391,0.00515299,0.0285728,0.0294483,2.27337,-2.83617e-08,-0.00171766,1.30055,0.137579,50.0491,0.0209838,0.078156,0.116186,7.87137e+06,7.87256e+06,-53.3235,1298.66,-2.66349,23074.9,23014.2,0.00492391,0.00515299,0.0285728,0.0294483,2.27337,-2.83617e-08,-0.00171766,1.30055,1,0.137579,50.0491,0.0209838,0.078156,0.116186,7.87137e+06,7.87256e+06,-53.3235,1298.66,-2.66349,23074.9,23014.2,0.00492391,0.00515299,0.0285728,0.0294483,2.27337,-2.83617e-08,-0.00171766,1.30055,0.137579,50.0491,0.0209838,0.078156,0.116186,7.87137e+06,7.87256e+06,-53.3235,1298.66,-2.66349,23074.9,23014.2,0.00492391,0.00515299,0.0285728,0.0294483,2.27337,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137579,50.0491,0.0209838,0.078156,0.116186,7.87137e+06,7.87256e+06,-53.3235,1298.66,-2.66349,23074.9,23014.2,0.00492391,0.00515299,0.0285728,0.0294483,2.27337,-2.83617e-08,-0.00171766,1.30055,7300,1
stats,73,0.126343,50.3025,0.020909,0.075211,0.10674,7.87173e+06,7.8729e+06,-53.5644,1317.59,-2.75984,23076,23013.2,-0.010691,-0.00133498,0.0315045,0.0332959,2.33765,-2.83617e-08,-0.00171766,1.30055,0.126343,50.3025,0.020909,0.075211,0.10674,7.87173e+06,7.8729e+06,-53.5644,1317.59,-2.75984,23076,23013.2,-0.010691,-0.00133498,0.0315045,0.0332959,2.33765,-2.83617e-08,-0.00171766,1.30055,0.126343,50.3025,0.020909,0.075211,0.10674,7.87173e+06,7.8729e+06,-53.5644,1317.59,-2.75984,23076,23013.2,-0.010691,-0.00133498,0.0315045,0.0332959,2.33765,-2.83617e-08,-0.00171766,1.30055,0.126343,50.3025,0.020909,0.075211,0.10674,7.87173e+06,7.8729e+06,-53.5644,1317.59,-2.75984,23076,23013.2,-0.010691,-0.00133498,0.0315045,0.0332959,2.33765,-2.83617e-08,-0.00171766,1.30055,1,0.126343,50.3025,0.020909,0.075211,0.10674,7.87173e+06,7.8729e+06,-53.5644,1317.59,-2.75984,23076,23013.2,-0.010691,-0.00133498,0.0315045,0.0332959,2.33765,-2.83617e-08,-0.00171766,1.30055,0.126343,50.3025,0.020909,0.075211,0.10674,7.87173e+06,7.8729e+06,-53.5644,1317.59,-2.75984,23076,23013.2,-0.010691,-0.00133498,0.0315045,0.0332959,2.33765,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126343,50.3025,0.020909,0.075211,0.10674,7.87173e+06,7.8729e+06,-53.5644,1317.59,-2.75984,23076,23013.2,-0.010691,-0.00133498,0.0315045,0.0332959,2.33765,-2.83617e-08,-0.00171766,1.30055,7400,1
stats,74,0.124915,49.873,0.0209057,0.0746923,0.105543,7.87205e+06,7.87322e+06,-53.3225,1318.61,-2.8059,23077,23014,-0.014453,0.00662865,0.0307935,0.0346564,2.34031,-2.83617e-08,-0.00171766,1.30055,0.124915,49.873,0.0209057,0.0746923,0.105543,7.87205e+06,7.87322e+06,-53.3225,1318.61,-2.8059,23077,23014,-0.014453,0.00662865,0.0307935,0.0346564,2.34031,-2.83617e-08,-0.00171766,1.30055,0.124915,49.873,0.0209057,0.0746923,0.105543,7.87205e+06,7.87322e+06,-53.3225,1318.61,-2.8059,23077,23014,-0.014453,0.00662865,0.0307935,0.0346564,2.34031,-2.83617e-08,-0.00171766,1.30055,0.124915,49.873,0.0209057,0.0746923,0.105543,7.87205e+06,7.87322e+06,-53.3225,1318.61,-2.8059,23077,23014,-0.014453,0.00662865,0.0307935,0.0346564,2.34031,-2.83617e-08,-0.00171766,1.30055,1,0.124915,49.873,0.0209057,0.0746923,0.105543,7.87205e+06,7.87322e+06,-53.3225,1318.61,-2.8059,23077,23014,-0.014453,0.00662865,0.0307935,0.0346564,2.34031,-2.83617e-08,-0.00171766,1.30055,0.124915,49.873,0.0209057,0.0746923,0.105543,7.87205e+06,7.87322e+06,-53.3225,1318.61,-2.8059,23077,23014,-0.014453,0.00662865,0.0307935,0.0346564,2.34031,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124915,49.873,0.0209057,0.0746923,0.105543,7.87205e+06,7.87322e+06,-53.3225,1318.61,-2.8059,23077,23014,-0.014453,0.00662865,0.0307935,0.0346564,2.34031,-2.83617e-08,-0.00171766,1.30055,7500,1
stats,75,0.124068,49.4919,0.0208086,0.0729075,0.104826,7.87356e+06,7.87474e+06,-52.2279,1286.21,-2.79624,23081.4,23017.3,-0.00789828,0.022934,0.031447,0.0397148,2.2784,-2.83617e-08,-0.00171766,1.30055,0.124068,49.4919,0.0208086,0.0729075,0.104826,7.87356e+06,7.87474e+06,-52.2279,1286.21,-2.79624,23081.4,23017.3,-0.00789828,0.022934,0.031447,0.0397148,2.2784,-2.83617e-08,-0.00171766,1.30055,0.124068,49.4919,0.0208086,0.0729075,0.104826,7.87356e+06,7.87474e+06,-52.2279,1286.21,-2.79624,23081.4,23017.3,-0.00789828,0.022934,0.031447,0.0397148,2.2784,-2.83617e-08,-0.00171766,1.30055,0.124068,49.4919,0.0208086,0.0729075,0.104826,7.87356e+06,7.87474e+06,-52.2279,1286.21,-2.79624,23081.4,23017.3,-0.00789828,0.022934,0.031447,0.0397148,2.2784,-2.83617e-08,-0.00171766,1.30055,1,0.124068,49.4919,0.0208086,0.0729075,0.104826,7.87356e+06,7.87474e+06,-52.2279,1286.21,-2.79624,23081.4,23017.3,-0.00789828,0.022934,0.031447,0.0397148,2.2784,-2.83617e-08,-0.00171766,1.30055,0.124068,49.4919,0.0208086,0.0729075,0.104826,7.87356e+06,7.87474e+06,-52.2279,1286.21,-2.79624,23081.4,23017.3,-0.00789828,0.022934,0.031447,0.0397148,2.2784,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124068,49.4919,0.0208086,0.0729075,0.104826,7.87356e+06,7.87474e+06,-52.2279,1286.21,-2.79624,23081.4,23017.3,-0.00789828,0.022934,0.031447,0.0397148,2.2784,-2.83617e-08,-0.00171766,1.30055,7600,1
stats,76,0.121307,48.8836,0.0206305,0.0717037,0.102504,7.87437e+06,7.87552e+06,-51.628,1273.57,-2.86037,23083.8,23019.1,0.00951387,0.0205421,0.0320628,0.0392494,2.28911,-2.83617e-08,-0.00171766,1.30055,0.121307,48.8836,0.0206305,0.0717037,0.102504,7.87437e+06,7.87552e+06,-51.628,1273.57,-2.86037,23083.8,23019.1,0.00951387,0.0205421,0.0320628,0.0392494,2.28911,-2.83617e-08,-0.00171766,1.30055,0.121307,48.8836,0.0206305,0.0717037,0.102504,7.87437e+06,7.87552e+06,-51.628,1273.57,-2.86037,23083.8,23019.1,0.00951387,0.0205421,0.0320628,0.0392494,2.28911,-2.83617e-08,-0.00171766,1.30055,0.121307,48.8836,0.0206305,0.0717037,0.102504,7.87437e+06,7.87552e+06,-51.628,1273.57,-2.86037,23083.8,23019.1,0.00951387,0.0205421,0.0320628,0.0392494,2.28911,-2.83617e-08,-0.00171766,1.30055,1,0.121307,48.8836,0.0206305,0.0717037,0.102504,7.87437e+06,7.87552e+06,-51.628,1273.57,-2.86037,23083.8,23019.1,0.00951387,0.0205421,0.0320628,0.0392494,2.28911,-2.83617e-08,-0.00171766,1.30055,0.121307,48.8836,0.0206305,0.0717037,0.102504,7.87437e+06,7.87552e+06,-51.628,1273.57,-2.86037,23083.8,23019.1,0.00951387,0.0205421,0.0320628,0.0392494,2.28911,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121307,48.8836,0.0206305,0.0717037,0.102504,7.87437e+06,7.87552e+06,-51.628,1273.57,-2.86037,23083.8,23019.1,0.00951387,0.0205421,0.0320628,0.0392494,2.28911,-2.83617e-08,-0.00171766,1.30055,7700,1
stats,77,0.119722,48.664,0.0204209,0.0705274,0.101171,7.87518e+06,7.87637e+06,-51.3333,1268.12,-2.91069,23086.2,23019.8,0.00451581,0.0182732,0.0305491,0.0358825,2.29834,-2.83617e-08,-0.00171766,1.30055,0.119722,48.664,0.0204209,0.0705274,0.101171,7.87518e+06,7.87637e+06,-51.3333,1268.12,-2.91069,23086.2,23019.8,0.00451581,0.0182732,0.0305491,0.0358825,2.29834,-2.83617e-08,-0.00171766,1.30055,0.119722,48.664,0.0204209,0.0705274,0.101171,7.87518e+06,7.87637e+06,-51.3333,1268.12,-2.91069,23086.2,23019.8,0.00451581,0.0182732,0.0305491,0.0358825,2.29834,-2.83617e-08,-0.00171766,1.30055,0.119722,48.664,0.0204209,0.0705274,0.101171,7.87518e+06,7.87637e+06,-51.3333,1268.12,-2.91069,23086.2,23019.8,0.00451581,0.0182732,0.0305491,0.0358825,2.29834,-2.83617e-08,-0.00171766,1.30055,1,0.119722,48.664,0.0204209,0.0705274,0.101171,7.87518e+06,7.87637e+06,-51.3333,1268.12,-2.91069,23086.2,23019.8,0.00451581,0.0182732,0.0305491,0.0358825,2.29834,-2.83617e-08,-0.00171766,1.30055,0.119722,48.664,0.0204209,0.0705274,0.101171,7.87518e+06,7.87637e+06,-51.3333,1268.12,-2.91069,23086.2,23019.8,0.00451581,0.0182732,0.0305491,0.0358825,2.29834,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119722,48.664,0.0204209,0.0705274,0.101171,7.87518e+06,7.87637e+06,-51.3333,1268.12,-2.91069,23086.2,23019.8,0.00451581,0.0182732,0.0305491,0.0358825,2.29834,-2.83617e-08,-0.00171766,1.30055,7800,1
stats,78,0.120702,47.7158,0.0202508,0.0702203,0.101994,7.87553e+06,7.87669e+06,-50.7996,1255.38,-2.9093,23087.2,23021.6,-0.00723372,0.0179235,0.0351405,0.0401053,2.25139,-2.83617e-08,-0.00171766,1.30055,0.120702,47.7158,0.0202508,0.0702203,0.101994,7.87553e+06,7.87669e+06,-50.7996,1255.38,-2.9093,23087.2,23021.6,-0.00723372,0.0179235,0.0351405,0.0401053,2.25139,-2.83617e-08,-0.00171766,1.30055,0.120702,47.7158,0.0202508,0.0702203,0.101994,7.87553e+06,7.87669e+06,-50.7996,1255.38,-2.9093,23087.2,23021.6,-0.00723372,0.0179235,0.0351405,0.0401053,2.25139,-2.83617e-08,-0.00171766,1.30055,0.120702,47.7158,0.0202508,0.0702203,0.101994,7.87553e+06,7.87669e+06,-50.7996,1255.38,-2.9093,23087.2,23021.6,-0.00723372,0.0179235,0.0351405,0.0401053,2.25139,-2.83617e-08,-0.00171766,1.30055,1,0.120702,47.7158,0.0202508,0.0702203,0.101994,7.87553e+06,7.87669e+06,-50.7996,1255.38,-2.9093,23087.2,23021.6,-0.00723372,0.0179235,0.0351405,0.0401053,2.25139,-2.83617e-08,-0.00171766,1.30055,0.120702,47.7158,0.0202508,0.0702203,0.101994,7.87553e+06,7.87669e+06,-50.7996,1255.38,-2.9093,23087.2,23021.6,-0.00723372,0.0179235,0.0351405,0.0401053,2.25139,-2.83617e-08,-0.00171766,1.30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120702,47.7158,0.0202508,0.0702203,0.101994,7.87553e+06,7.87669e+06,-50.7996,1255.38,-2.9093,23087.2,23021.6,-0.00723372,0.0179235,0.0351405,0.0401053,2.25139,-2.83617e-08,-0.00171766,1.30055,7900,1
